match_id,season,team,batsman,batting_hand,runs,balls,fours,sixes,strike_rate,dismissed
221,2011,Punjab Kings,Chris Gayle,RHB,45,45,5,4,100.0,False
222,2011,Sunrisers Hyderabad,David Warner,LHB,36,36,5,3,100.0,True
222,2011,Kolkata Knight Riders,Andre Russell,RHB,49,49,6,4,100.0,False
222,2011,Kolkata Knight Riders,Gautam Gambhir,LHB,27,27,4,0,100.0,False
222,2011,Kolkata Knight Riders,Shreyas Iyer,RHB,33,33,4,0,100.0,True
223,2011,Punjab Kings,KL Rahul,RHB,48,48,6,4,100.0,True
223,2011,Punjab Kings,Chris Gayle,RHB,35,35,4,2,100.0,False
223,2011,Delhi Capitals,Shikhar Dhawan,LHB,62,60,6,2,103.33,False
223,2011,Delhi Capitals,Rishabh Pant,LHB,46,46,6,3,100.0,True
224,2011,Chennai Super Kings,MS Dhoni,RHB,39,39,3,2,100.0,False
224,2011,Chennai Super Kings,Suresh Raina,LHB,39,39,6,4,100.0,True
224,2011,Chennai Super Kings,Ruturaj Gaikwad,RHB,36,36,3,2,100.0,True
224,2011,Kolkata Knight Riders,Andre Russell,RHB,50,50,8,2,100.0,True
224,2011,Kolkata Knight Riders,Gautam Gambhir,LHB,30,30,2,0,100.0,True
224,2011,Kolkata Knight Riders,Shreyas Iyer,RHB,32,32,3,0,100.0,True
225,2011,Royal Challengers Bangalore,Virat Kohli,RHB,55,55,8,6,100.0,False
225,2011,Royal Challengers Bangalore,AB de Villiers,RHB,31,31,2,1,100.0,True
225,2011,Royal Challengers Bangalore,Faf du Plessis,RHB,34,34,3,1,100.0,True
225,2011,Kolkata Knight Riders,Andre Russell,RHB,40,40,4,1,100.0,False
225,2011,Kolkata Knight Riders,Gautam Gambhir,LHB,26,26,2,1,100.0,True
225,2011,Kolkata Knight Riders,Shreyas Iyer,RHB,25,25,2,0,100.0,False
226,2011,Sunrisers Hyderabad,David Warner,LHB,42,42,5,4,100.0,True
226,2011,Punjab Kings,KL Rahul,RHB,65,60,9,4,108.33,False
226,2011,Punjab Kings,Chris Gayle,RHB,28,28,3,0,100.0,True
227,2011,Delhi Capitals,Shikhar Dhawan,LHB,46,46,6,3,100.0,True
227,2011,Delhi Capitals,Rishabh Pant,LHB,31,31,3,2,100.0,True
227,2011,Chennai Super Kings,MS Dhoni,RHB,49,49,7,2,100.0,True
227,2011,Chennai Super Kings,Suresh Raina,LHB,41,41,7,2,100.0,True
227,2011,Chennai Super Kings,Ruturaj Gaikwad,RHB,35,35,3,2,100.0,True
228,2011,Royal Challengers Bangalore,Virat Kohli,RHB,54,54,9,3,100.0,False
228,2011,Royal Challengers Bangalore,AB de Villiers,RHB,34,34,5,1,100.0,True
228,2011,Royal Challengers Bangalore,Faf du Plessis,RHB,35,35,6,2,100.0,True
228,2011,Chennai Super Kings,MS Dhoni,RHB,45,45,4,3,100.0,True
228,2011,Chennai Super Kings,Suresh Raina,LHB,23,23,2,0,100.0,False
228,2011,Chennai Super Kings,Ruturaj Gaikwad,RHB,24,24,3,0,100.0,True
229,2011,Delhi Capitals,Shikhar Dhawan,LHB,46,46,6,3,100.0,True
229,2011,Delhi Capitals,Rishabh Pant,LHB,37,37,4,3,100.0,True
229,2011,Sunrisers Hyderabad,David Warner,LHB,38,38,5,0,100.0,False
230,2011,Delhi Capitals,Shikhar Dhawan,LHB,48,48,5,1,100.0,True
230,2011,Delhi Capitals,Rishabh Pant,LHB,26,26,3,0,100.0,True
230,2011,Kolkata Knight Riders,Andre Russell,RHB,35,35,5,0,100.0,False
230,2011,Kolkata Knight Riders,Gautam Gambhir,LHB,25,25,2,1,100.0,True
230,2011,Kolkata Knight Riders,Shreyas Iyer,RHB,31,31,3,0,100.0,True
231,2011,Royal Challengers Bangalore,Virat Kohli,RHB,40,40,6,2,100.0,True
231,2011,Royal Challengers Bangalore,AB de Villiers,RHB,50,50,6,1,100.0,True
231,2011,Royal Challengers Bangalore,Faf du Plessis,RHB,36,36,5,0,100.0,True
231,2011,Kolkata Knight Riders,Andre Russell,RHB,50,50,8,1,100.0,False
231,2011,Kolkata Knight Riders,Gautam Gambhir,LHB,36,36,4,2,100.0,False
231,2011,Kolkata Knight Riders,Shreyas Iyer,RHB,21,21,2,2,100.0,False
232,2011,Sunrisers Hyderabad,David Warner,LHB,37,37,5,1,100.0,True
232,2011,Rajasthan Royals,Jos Buttler,RHB,46,46,7,3,100.0,True
232,2011,Rajasthan Royals,Sanju Samson,RHB,40,40,6,1,100.0,True
233,2011,Chennai Super Kings,MS Dhoni,RHB,53,53,9,4,100.0,True
233,2011,Chennai Super Kings,Suresh Raina,LHB,41,41,5,3,100.0,True
233,2011,Chennai Super Kings,Ruturaj Gaikwad,RHB,34,34,5,3,100.0,True
233,2011,Royal Challengers Bangalore,Virat Kohli,RHB,38,38,5,2,100.0,True
233,2011,Royal Challengers Bangalore,AB de Villiers,RHB,30,30,4,1,100.0,True
233,2011,Royal Challengers Bangalore,Faf du Plessis,RHB,30,30,4,0,100.0,True
234,2011,Royal Challengers Bangalore,Virat Kohli,RHB,60,60,6,2,100.0,True
234,2011,Royal Challengers Bangalore,AB de Villiers,RHB,38,38,4,3,100.0,True
234,2011,Royal Challengers Bangalore,Faf du Plessis,RHB,24,24,4,2,100.0,True
234,2011,Mumbai Indians,Rohit Sharma,RHB,41,41,4,2,100.0,True
234,2011,Mumbai Indians,Hardik Pandya,RHB,45,45,4,5,100.0,True
234,2011,Mumbai Indians,Ishan Kishan,LHB,33,33,4,2,100.0,False
234,2011,Mumbai Indians,Quinton de Kock,LHB,22,22,2,0,100.0,True
235,2011,Sunrisers Hyderabad,David Warner,LHB,52,52,4,5,100.0,True
235,2011,Chennai Super Kings,MS Dhoni,RHB,53,53,6,1,100.0,True
235,2011,Chennai Super Kings,Suresh Raina,LHB,33,33,5,1,100.0,True
235,2011,Chennai Super Kings,Ruturaj Gaikwad,RHB,23,23,2,2,100.0,False
236,2011,Chennai Super Kings,MS Dhoni,RHB,44,44,4,3,100.0,False
236,2011,Chennai Super Kings,Suresh Raina,LHB,28,28,3,2,100.0,True
236,2011,Chennai Super Kings,Ruturaj Gaikwad,RHB,37,37,6,1,100.0,True
236,2011,Kolkata Knight Riders,Andre Russell,RHB,25,25,4,2,100.0,True
236,2011,Kolkata Knight Riders,Gautam Gambhir,LHB,31,31,5,1,100.0,True
236,2011,Kolkata Knight Riders,Shreyas Iyer,RHB,14,14,1,1,100.0,True
237,2011,Mumbai Indians,Rohit Sharma,RHB,35,35,4,3,100.0,False
237,2011,Mumbai Indians,Hardik Pandya,RHB,33,33,5,3,100.0,True
237,2011,Mumbai Indians,Ishan Kishan,LHB,19,19,2,0,100.0,False
237,2011,Mumbai Indians,Quinton de Kock,LHB,18,18,1,1,100.0,True
237,2011,Royal Challengers Bangalore,Virat Kohli,RHB,64,60,6,7,106.67,True
237,2011,Royal Challengers Bangalore,AB de Villiers,RHB,37,37,3,0,100.0,True
237,2011,Royal Challengers Bangalore,Faf du Plessis,RHB,38,38,4,1,100.0,True
238,2011,Rajasthan Royals,Jos Buttler,RHB,60,60,9,1,100.0,False
238,2011,Rajasthan Royals,Sanju Samson,RHB,35,35,4,1,100.0,False
238,2011,Chennai Super Kings,MS Dhoni,RHB,39,39,5,0,100.0,True
238,2011,Chennai Super Kings,Suresh Raina,LHB,33,33,3,0,100.0,True
238,2011,Chennai Super Kings,Ruturaj Gaikwad,RHB,32,32,4,0,100.0,True
239,2011,Mumbai Indians,Rohit Sharma,RHB,39,39,3,2,100.0,True
239,2011,Mumbai Indians,Hardik Pandya,RHB,40,40,6,4,100.0,True
239,2011,Mumbai Indians,Ishan Kishan,LHB,36,36,3,2,100.0,True
239,2011,Mumbai Indians,Quinton de Kock,LHB,17,17,1,1,100.0,True
239,2011,Delhi Capitals,Shikhar Dhawan,LHB,43,43,3,2,100.0,True
239,2011,Delhi Capitals,Rishabh Pant,LHB,32,32,2,3,100.0,False
240,2011,Delhi Capitals,Shikhar Dhawan,LHB,74,60,11,1,123.33,True
240,2011,Delhi Capitals,Rishabh Pant,LHB,62,60,6,3,103.33,False
240,2011,Rajasthan Royals,Jos Buttler,RHB,38,38,3,3,100.0,True
240,2011,Rajasthan Royals,Sanju Samson,RHB,39,39,4,2,100.0,False
241,2012,Sunrisers Hyderabad,David Warner,LHB,45,45,3,1,100.0,True
241,2012,Rajasthan Royals,Jos Buttler,RHB,33,33,3,2,100.0,True
241,2012,Rajasthan Royals,Sanju Samson,RHB,26,26,4,1,100.0,True
242,2012,Royal Challengers Bangalore,Virat Kohli,RHB,35,35,2,1,100.0,True
242,2012,Royal Challengers Bangalore,AB de Villiers,RHB,33,33,5,1,100.0,True
242,2012,Royal Challengers Bangalore,Faf du Plessis,RHB,27,27,3,1,100.0,True
242,2012,Sunrisers Hyderabad,David Warner,LHB,45,45,6,5,100.0,True
243,2012,Sunrisers Hyderabad,David Warner,LHB,38,38,4,2,100.0,False
243,2012,Chennai Super Kings,MS Dhoni,RHB,30,30,5,3,100.0,False
243,2012,Chennai Super Kings,Suresh Raina,LHB,24,24,3,1,100.0,True
243,2012,Chennai Super Kings,Ruturaj Gaikwad,RHB,24,24,3,1,100.0,True
244,2012,Punjab Kings,KL Rahul,RHB,43,43,4,4,100.0,True
244,2012,Punjab Kings,Chris Gayle,RHB,37,37,3,2,100.0,False
244,2012,Rajasthan Royals,Jos Buttler,RHB,30,30,3,1,100.0,True
244,2012,Rajasthan Royals,Sanju Samson,RHB,32,32,3,1,100.0,False
245,2012,Mumbai Indians,Rohit Sharma,RHB,71,60,10,3,118.33,False
245,2012,Mumbai Indians,Hardik Pandya,RHB,32,32,3,1,100.0,True
245,2012,Mumbai Indians,Ishan Kishan,LHB,38,38,6,2,100.0,False
245,2012,Mumbai Indians,Quinton de Kock,LHB,20,20,1,2,100.0,False
245,2012,Delhi Capitals,Shikhar Dhawan,LHB,56,56,4,4,100.0,True
245,2012,Delhi Capitals,Rishabh Pant,LHB,41,41,4,1,100.0,True
246,2012,Punjab Kings,KL Rahul,RHB,51,51,4,4,100.0,True
246,2012,Punjab Kings,Chris Gayle,RHB,35,35,3,3,100.0,True
246,2012,Chennai Super Kings,MS Dhoni,RHB,53,53,5,2,100.0,False
246,2012,Chennai Super Kings,Suresh Raina,LHB,31,31,3,2,100.0,True
246,2012,Chennai Super Kings,Ruturaj Gaikwad,RHB,32,32,4,1,100.0,True
247,2012,Kolkata Knight Riders,Andre Russell,RHB,35,35,5,3,100.0,True
247,2012,Kolkata Knight Riders,Gautam Gambhir,LHB,32,32,3,1,100.0,True
247,2012,Kolkata Knight Riders,Shreyas Iyer,RHB,21,21,2,0,100.0,True
247,2012,Mumbai Indians,Rohit Sharma,RHB,35,35,5,0,100.0,False
247,2012,Mumbai Indians,Hardik Pandya,RHB,24,24,2,2,100.0,True
247,2012,Mumbai Indians,Ishan Kishan,LHB,26,26,3,0,100.0,True
247,2012,Mumbai Indians,Quinton de Kock,LHB,17,17,1,1,100.0,False
248,2012,Punjab Kings,KL Rahul,RHB,66,60,9,3,110.0,False
248,2012,Punjab Kings,Chris Gayle,RHB,35,35,4,1,100.0,True
248,2012,Rajasthan Royals,Jos Buttler,RHB,60,60,7,3,100.0,True
248,2012,Rajasthan Royals,Sanju Samson,RHB,45,45,6,2,100.0,True
249,2012,Punjab Kings,KL Rahul,RHB,49,49,8,3,100.0,True
249,2012,Punjab Kings,Chris Gayle,RHB,30,30,4,0,100.0,True
249,2012,Delhi Capitals,Shikhar Dhawan,LHB,54,54,6,1,100.0,True
249,2012,Delhi Capitals,Rishabh Pant,LHB,33,33,3,2,100.0,True
250,2012,Sunrisers Hyderabad,David Warner,LHB,40,40,5,4,100.0,True
250,2012,Punjab Kings,KL Rahul,RHB,28,28,3,2,100.0,True
250,2012,Punjab Kings,Chris Gayle,RHB,36,36,3,3,100.0,False
251,2012,Delhi Capitals,Shikhar Dhawan,LHB,42,42,5,4,100.0,False
251,2012,Delhi Capitals,Rishabh Pant,LHB,31,31,4,3,100.0,True
251,2012,Chennai Super Kings,MS Dhoni,RHB,53,53,7,5,100.0,True
251,2012,Chennai Super Kings,Suresh Raina,LHB,53,53,4,1,100.0,True
251,2012,Chennai Super Kings,Ruturaj Gaikwad,RHB,38,38,4,1,100.0,True
252,2012,Sunrisers Hyderabad,David Warner,LHB,46,46,5,3,100.0,False
252,2012,Delhi Capitals,Shikhar Dhawan,LHB,50,50,5,4,100.0,True
252,2012,Delhi Capitals,Rishabh Pant,LHB,40,40,5,1,100.0,True
253,2012,Rajasthan Royals,Jos Buttler,RHB,32,32,3,2,100.0,True
253,2012,Rajasthan Royals,Sanju Samson,RHB,41,41,6,2,100.0,True
253,2012,Punjab Kings,KL Rahul,RHB,40,40,3,1,100.0,False
253,2012,Punjab Kings,Chris Gayle,RHB,35,35,3,0,100.0,True
254,2012,Punjab Kings,KL Rahul,RHB,51,51,8,4,100.0,False
254,2012,Punjab Kings,Chris Gayle,RHB,43,43,6,2,100.0,True
254,2012,Sunrisers Hyderabad,David Warner,LHB,43,43,4,3,100.0,True
255,2012,Delhi Capitals,Shikhar Dhawan,LHB,47,47,7,4,100.0,True
255,2012,Delhi Capitals,Rishabh Pant,LHB,28,28,3,3,100.0,True
255,2012,Chennai Super Kings,MS Dhoni,RHB,51,51,8,1,100.0,False
255,2012,Chennai Super Kings,Suresh Raina,LHB,29,29,2,2,100.0,False
255,2012,Chennai Super Kings,Ruturaj Gaikwad,RHB,18,18,2,1,100.0,True
256,2012,Kolkata Knight Riders,Andre Russell,RHB,60,60,8,3,100.0,True
256,2012,Kolkata Knight Riders,Gautam Gambhir,LHB,26,26,3,2,100.0,False
256,2012,Kolkata Knight Riders,Shreyas Iyer,RHB,29,29,3,0,100.0,True
256,2012,Sunrisers Hyderabad,David Warner,LHB,36,36,5,3,100.0,False
257,2012,Chennai Super Kings,MS Dhoni,RHB,35,35,3,0,100.0,False
257,2012,Chennai Super Kings,Suresh Raina,LHB,46,46,6,1,100.0,True
257,2012,Chennai Super Kings,Ruturaj Gaikwad,RHB,30,30,3,2,100.0,False
257,2012,Sunrisers Hyderabad,David Warner,LHB,32,32,3,1,100.0,True
258,2012,Kolkata Knight Riders,Andre Russell,RHB,39,39,6,2,100.0,True
258,2012,Kolkata Knight Riders,Gautam Gambhir,LHB,29,29,3,2,100.0,True
258,2012,Kolkata Knight Riders,Shreyas Iyer,RHB,36,36,5,2,100.0,True
258,2012,Rajasthan Royals,Jos Buttler,RHB,39,39,5,3,100.0,True
258,2012,Rajasthan Royals,Sanju Samson,RHB,48,48,8,4,100.0,True
259,2012,Mumbai Indians,Rohit Sharma,RHB,49,49,5,5,100.0,False
259,2012,Mumbai Indians,Hardik Pandya,RHB,42,42,4,3,100.0,True
259,2012,Mumbai Indians,Ishan Kishan,LHB,23,23,2,1,100.0,True
259,2012,Mumbai Indians,Quinton de Kock,LHB,20,20,1,1,100.0,False
259,2012,Chennai Super Kings,MS Dhoni,RHB,40,40,4,3,100.0,True
259,2012,Chennai Super Kings,Suresh Raina,LHB,23,23,2,2,100.0,True
259,2012,Chennai Super Kings,Ruturaj Gaikwad,RHB,29,29,4,2,100.0,True
260,2012,Royal Challengers Bangalore,Virat Kohli,RHB,46,46,3,3,100.0,False
260,2012,Royal Challengers Bangalore,AB de Villiers,RHB,43,43,4,2,100.0,False
260,2012,Royal Challengers Bangalore,Faf du Plessis,RHB,33,33,5,1,100.0,False
260,2012,Sunrisers Hyderabad,David Warner,LHB,57,57,9,4,100.0,True
261,2012,Chennai Super Kings,MS Dhoni,RHB,38,38,5,4,100.0,True
261,2012,Chennai Super Kings,Suresh Raina,LHB,22,22,3,1,100.0,True
261,2012,Chennai Super Kings,Ruturaj Gaikwad,RHB,26,26,2,2,100.0,True
261,2012,Royal Challengers Bangalore,Virat Kohli,RHB,55,55,6,5,100.0,True
261,2012,Royal Challengers Bangalore,AB de Villiers,RHB,28,28,2,2,100.0,True
261,2012,Royal Challengers Bangalore,Faf du Plessis,RHB,39,39,4,3,100.0,False
262,2012,Kolkata Knight Riders,Andre Russell,RHB,39,39,7,3,100.0,True
262,2012,Kolkata Knight Riders,Gautam Gambhir,LHB,37,37,3,0,100.0,False
262,2012,Kolkata Knight Riders,Shreyas Iyer,RHB,28,28,3,2,100.0,False
262,2012,Rajasthan Royals,Jos Buttler,RHB,35,35,3,2,100.0,True
262,2012,Rajasthan Royals,Sanju Samson,RHB,28,28,2,3,100.0,True
263,2012,Mumbai Indians,Rohit Sharma,RHB,41,41,5,4,100.0,True
263,2012,Mumbai Indians,Hardik Pandya,RHB,23,23,3,0,100.0,True
263,2012,Mumbai Indians,Ishan Kishan,LHB,21,21,3,1,100.0,True
263,2012,Mumbai Indians,Quinton de Kock,LHB,18,18,1,1,100.0,True
263,2012,Sunrisers Hyderabad,David Warner,LHB,26,26,4,1,100.0,True
264,2012,Rajasthan Royals,Jos Buttler,RHB,42,42,5,1,100.0,False
264,2012,Rajasthan Royals,Sanju Samson,RHB,34,34,4,2,100.0,True
264,2012,Punjab Kings,KL Rahul,RHB,36,36,3,3,100.0,True
264,2012,Punjab Kings,Chris Gayle,RHB,28,28,2,1,100.0,True
265,2012,Royal Challengers Bangalore,Virat Kohli,RHB,40,40,4,4,100.0,True
265,2012,Royal Challengers Bangalore,AB de Villiers,RHB,46,46,6,1,100.0,True
265,2012,Royal Challengers Bangalore,Faf du Plessis,RHB,28,28,4,2,100.0,True
265,2012,Kolkata Knight Riders,Andre Russell,RHB,35,35,3,3,100.0,True
265,2012,Kolkata Knight Riders,Gautam Gambhir,LHB,31,31,3,1,100.0,True
265,2012,Kolkata Knight Riders,Shreyas Iyer,RHB,23,23,2,2,100.0,True
266,2012,Punjab Kings,KL Rahul,RHB,62,60,7,1,103.33,True
266,2012,Punjab Kings,Chris Gayle,RHB,48,48,8,3,100.0,True
266,2012,Rajasthan Royals,Jos Buttler,RHB,32,32,2,2,100.0,True
266,2012,Rajasthan Royals,Sanju Samson,RHB,29,29,3,2,100.0,True
267,2012,Mumbai Indians,Rohit Sharma,RHB,52,52,9,1,100.0,True
267,2012,Mumbai Indians,Hardik Pandya,RHB,30,30,2,0,100.0,False
267,2012,Mumbai Indians,Ishan Kishan,LHB,38,38,3,1,100.0,True
267,2012,Mumbai Indians,Quinton de Kock,LHB,22,22,2,0,100.0,True
267,2012,Sunrisers Hyderabad,David Warner,LHB,32,32,2,2,100.0,True
268,2012,Chennai Super Kings,MS Dhoni,RHB,36,36,3,4,100.0,True
268,2012,Chennai Super Kings,Suresh Raina,LHB,42,42,4,2,100.0,True
268,2012,Chennai Super Kings,Ruturaj Gaikwad,RHB,26,26,3,2,100.0,False
268,2012,Sunrisers Hyderabad,David Warner,LHB,57,57,7,1,100.0,True
269,2012,Royal Challengers Bangalore,Virat Kohli,RHB,34,34,3,3,100.0,False
269,2012,Royal Challengers Bangalore,AB de Villiers,RHB,26,26,3,2,100.0,True
269,2012,Royal Challengers Bangalore,Faf du Plessis,RHB,25,25,3,1,100.0,True
269,2012,Kolkata Knight Riders,Andre Russell,RHB,32,32,5,2,100.0,True
269,2012,Kolkata Knight Riders,Gautam Gambhir,LHB,40,40,3,0,100.0,True
269,2012,Kolkata Knight Riders,Shreyas Iyer,RHB,24,24,3,1,100.0,True
270,2012,Chennai Super Kings,MS Dhoni,RHB,51,51,6,2,100.0,True
270,2012,Chennai Super Kings,Suresh Raina,LHB,31,31,2,1,100.0,True
270,2012,Chennai Super Kings,Ruturaj Gaikwad,RHB,23,23,2,2,100.0,True
270,2012,Delhi Capitals,Shikhar Dhawan,LHB,34,34,3,0,100.0,True
270,2012,Delhi Capitals,Rishabh Pant,LHB,39,39,6,4,100.0,True
271,2012,Kolkata Knight Riders,Andre Russell,RHB,52,52,7,3,100.0,True
271,2012,Kolkata Knight Riders,Gautam Gambhir,LHB,43,43,3,2,100.0,True
271,2012,Kolkata Knight Riders,Shreyas Iyer,RHB,33,33,2,3,100.0,True
271,2012,Delhi Capitals,Shikhar Dhawan,LHB,32,32,3,1,100.0,True
271,2012,Delhi Capitals,Rishabh Pant,LHB,24,24,3,1,100.0,True
272,2012,Punjab Kings,KL Rahul,RHB,49,49,7,3,100.0,True
272,2012,Punjab Kings,Chris Gayle,RHB,33,33,4,1,100.0,False
272,2012,Mumbai Indians,Rohit Sharma,RHB,46,46,3,5,100.0,True
272,2012,Mumbai Indians,Hardik Pandya,RHB,32,32,3,2,100.0,True
272,2012,Mumbai Indians,Ishan Kishan,LHB,42,42,5,1,100.0,True
272,2012,Mumbai Indians,Quinton de Kock,LHB,16,16,2,0,100.0,False
273,2012,Mumbai Indians,Rohit Sharma,RHB,26,26,3,2,100.0,True
273,2012,Mumbai Indians,Hardik Pandya,RHB,21,21,3,0,100.0,False
273,2012,Mumbai Indians,Ishan Kishan,LHB,26,26,4,0,100.0,False
273,2012,Mumbai Indians,Quinton de Kock,LHB,17,17,2,0,100.0,True
273,2012,Delhi Capitals,Shikhar Dhawan,LHB,35,35,4,2,100.0,True
273,2012,Delhi Capitals,Rishabh Pant,LHB,29,29,3,2,100.0,False
274,2012,Kolkata Knight Riders,Andre Russell,RHB,61,60,7,2,101.67,True
274,2012,Kolkata Knight Riders,Gautam Gambhir,LHB,42,42,7,2,100.0,True
274,2012,Kolkata Knight Riders,Shreyas Iyer,RHB,40,40,5,1,100.0,True
274,2012,Delhi Capitals,Shikhar Dhawan,LHB,54,54,7,5,100.0,True
274,2012,Delhi Capitals,Rishabh Pant,LHB,27,27,4,1,100.0,True
275,2012,Chennai Super Kings,MS Dhoni,RHB,37,37,5,0,100.0,True
275,2012,Chennai Super Kings,Suresh Raina,LHB,33,33,4,3,100.0,True
275,2012,Chennai Super Kings,Ruturaj Gaikwad,RHB,40,40,3,4,100.0,False
275,2012,Kolkata Knight Riders,Andre Russell,RHB,42,42,7,4,100.0,True
275,2012,Kolkata Knight Riders,Gautam Gambhir,LHB,37,37,3,1,100.0,True
275,2012,Kolkata Knight Riders,Shreyas Iyer,RHB,30,30,3,2,100.0,False
276,2012,Rajasthan Royals,Jos Buttler,RHB,55,55,8,5,100.0,False
276,2012,Rajasthan Royals,Sanju Samson,RHB,40,40,4,2,100.0,True
276,2012,Kolkata Knight Riders,Andre Russell,RHB,34,34,3,2,100.0,True
276,2012,Kolkata Knight Riders,Gautam Gambhir,LHB,43,43,6,3,100.0,True
276,2012,Kolkata Knight Riders,Shreyas Iyer,RHB,21,21,2,1,100.0,True
277,2012,Sunrisers Hyderabad,David Warner,LHB,61,60,9,1,101.67,True
277,2012,Mumbai Indians,Rohit Sharma,RHB,56,56,8,2,100.0,True
277,2012,Mumbai Indians,Hardik Pandya,RHB,40,40,5,3,100.0,False
277,2012,Mumbai Indians,Ishan Kishan,LHB,29,29,3,3,100.0,True
277,2012,Mumbai Indians,Quinton de Kock,LHB,23,23,2,1,100.0,True
278,2012,Mumbai Indians,Rohit Sharma,RHB,58,58,7,5,100.0,True
278,2012,Mumbai Indians,Hardik Pandya,RHB,34,34,3,1,100.0,True
278,2012,Mumbai Indians,Ishan Kishan,LHB,36,36,3,3,100.0,True
278,2012,Mumbai Indians,Quinton de Kock,LHB,18,18,3,0,100.0,True
278,2012,Royal Challengers Bangalore,Virat Kohli,RHB,31,31,3,0,100.0,True
278,2012,Royal Challengers Bangalore,AB de Villiers,RHB,38,38,6,1,100.0,True
278,2012,Royal Challengers Bangalore,Faf du Plessis,RHB,21,21,3,1,100.0,True
279,2012,Punjab Kings,KL Rahul,RHB,52,52,5,2,100.0,True
279,2012,Punjab Kings,Chris Gayle,RHB,34,34,4,1,100.0,True
279,2012,Royal Challengers Bangalore,Virat Kohli,RHB,54,54,9,1,100.0,False
279,2012,Royal Challengers Bangalore,AB de Villiers,RHB,33,33,4,2,100.0,True
279,2012,Royal Challengers Bangalore,Faf du Plessis,RHB,26,26,3,2,100.0,False
280,2012,Mumbai Indians,Rohit Sharma,RHB,58,58,8,4,100.0,True
280,2012,Mumbai Indians,Hardik Pandya,RHB,35,35,3,1,100.0,True
280,2012,Mumbai Indians,Ishan Kishan,LHB,26,26,3,2,100.0,True
280,2012,Mumbai Indians,Quinton de Kock,LHB,26,26,2,2,100.0,True
280,2012,Chennai Super Kings,MS Dhoni,RHB,52,52,7,6,100.0,False
280,2012,Chennai Super Kings,Suresh Raina,LHB,34,34,3,1,100.0,True
280,2012,Chennai Super Kings,Ruturaj Gaikwad,RHB,26,26,4,3,100.0,True
281,2012,Mumbai Indians,Rohit Sharma,RHB,45,45,7,3,100.0,True
281,2012,Mumbai Indians,Hardik Pandya,RHB,31,31,4,3,100.0,True
281,2012,Mumbai Indians,Ishan Kishan,LHB,31,31,5,2,100.0,True
281,2012,Mumbai Indians,Quinton de Kock,LHB,19,19,2,0,100.0,True
281,2012,Chennai Super Kings,MS Dhoni,RHB,45,45,4,3,100.0,True
281,2012,Chennai Super Kings,Suresh Raina,LHB,34,34,3,0,100.0,True
281,2012,Chennai Super Kings,Ruturaj Gaikwad,RHB,28,28,4,1,100.0,False
282,2012,Royal Challengers Bangalore,Virat Kohli,RHB,59,59,10,3,100.0,True
282,2012,Royal Challengers Bangalore,AB de Villiers,RHB,44,44,5,5,100.0,True
282,2012,Royal Challengers Bangalore,Faf du Plessis,RHB,33,33,3,2,100.0,False
282,2012,Delhi Capitals,Shikhar Dhawan,LHB,47,47,8,1,100.0,False
282,2012,Delhi Capitals,Rishabh Pant,LHB,30,30,3,1,100.0,True
283,2012,Kolkata Knight Riders,Andre Russell,RHB,54,54,4,6,100.0,True
283,2012,Kolkata Knight Riders,Gautam Gambhir,LHB,48,48,7,2,100.0,True
283,2012,Kolkata Knight Riders,Shreyas Iyer,RHB,32,32,5,1,100.0,True
283,2012,Punjab Kings,KL Rahul,RHB,41,41,4,2,100.0,True
283,2012,Punjab Kings,Chris Gayle,RHB,24,24,2,0,100.0,True
284,2012,Rajasthan Royals,Jos Buttler,RHB,43,43,5,2,100.0,False
284,2012,Rajasthan Royals,Sanju Samson,RHB,31,31,3,2,100.0,True
284,2012,Delhi Capitals,Shikhar Dhawan,LHB,28,28,2,0,100.0,True
284,2012,Delhi Capitals,Rishabh Pant,LHB,23,23,2,0,100.0,True
285,2012,Royal Challengers Bangalore,Virat Kohli,RHB,31,31,4,1,100.0,True
285,2012,Royal Challengers Bangalore,AB de Villiers,RHB,36,36,4,1,100.0,False
285,2012,Royal Challengers Bangalore,Faf du Plessis,RHB,22,22,3,1,100.0,False
285,2012,Punjab Kings,KL Rahul,RHB,45,45,4,2,100.0,True
285,2012,Punjab Kings,Chris Gayle,RHB,43,43,6,1,100.0,False
286,2012,Punjab Kings,KL Rahul,RHB,36,36,3,1,100.0,True
286,2012,Punjab Kings,Chris Gayle,RHB,29,29,2,2,100.0,False
286,2012,Mumbai Indians,Rohit Sharma,RHB,50,50,6,2,100.0,True
286,2012,Mumbai Indians,Hardik Pandya,RHB,37,37,6,1,100.0,True
286,2012,Mumbai Indians,Ishan Kishan,LHB,26,26,2,1,100.0,False
286,2012,Mumbai Indians,Quinton de Kock,LHB,21,21,2,1,100.0,True
287,2012,Kolkata Knight Riders,Andre Russell,RHB,39,39,6,3,100.0,True
287,2012,Kolkata Knight Riders,Gautam Gambhir,LHB,28,28,4,2,100.0,True
287,2012,Kolkata Knight Riders,Shreyas Iyer,RHB,33,33,4,2,100.0,True
287,2012,Royal Challengers Bangalore,Virat Kohli,RHB,31,31,3,2,100.0,False
287,2012,Royal Challengers Bangalore,AB de Villiers,RHB,28,28,4,2,100.0,True
287,2012,Royal Challengers Bangalore,Faf du Plessis,RHB,35,35,2,2,100.0,True
288,2012,Delhi Capitals,Shikhar Dhawan,LHB,48,48,5,5,100.0,True
